side,entry_time,entry_price,exit_time,exit_price,pnl,reason
-1,2025-02-12 21:00:00+00:00,97587.37862,2025-02-12 22:00:00+00:00,96516.1637337425,0.05368490937074715,stop_short
-1,2025-02-12 22:00:00+00:00,97752.74554,2025-02-12 23:00:00+00:00,96492.12290076089,0.06328016535368151,stop_short
-1,2025-02-14 17:00:00+00:00,98486.49876,2025-02-14 18:00:00+00:00,96518.39436873847,0.09871747173678934,stop_short
1,2025-02-15 14:00:00+00:00,97579.81206,2025-02-15 15:00:00+00:00,97579.78014,-0.0012016355842115354,exit_long
1,2025-02-15 15:00:00+00:00,97618.81986,2025-02-15 16:00:00+00:00,97479.40022,-0.008341022612235837,exit_long
1,2025-02-15 21:00:00+00:00,97667.12952,2025-02-15 23:00:00+00:00,97514.39322,-0.00901922744892012,exit_long
1,2025-02-15 23:00:00+00:00,97553.40677999999,2025-02-16 00:00:00+00:00,97526.4908,-0.002579551001262873,exit_long
1,2025-02-16 00:00:00+00:00,97565.5092,2025-02-16 01:00:00+00:00,97583.4794,-0.0002790700449705585,exit_long
1,2025-02-16 05:00:00+00:00,97566.5094,2025-02-16 06:00:00+00:00,97410.21406,-0.009209681855031956,exit_long
1,2025-02-18 16:00:00+00:00,94618.81997999999,2025-02-18 17:00:00+00:00,96733.7529693401,0.11056069358015448,stop_long
1,2025-02-21 12:00:00+00:00,98871.97043999999,2025-02-21 13:00:00+00:00,99274.84106,0.01917334839222691,exit_long
1,2025-02-21 13:00:00+00:00,99314.55893999999,2025-02-21 14:00:00+00:00,98716.45276,-0.03131170700366945,exit_long
1,2025-02-21 14:00:00+00:00,98755.94724,2025-02-21 15:00:00+00:00,98055.18504000001,-0.0366794936196079,exit_long
-1,2025-02-23 11:00:00+00:00,96101.27590000001,2025-02-23 12:00:00+00:00,95741.94456,0.017495451055921114,exit_short
-1,2025-02-23 12:00:00+00:00,95703.65544,2025-02-23 13:00:00+00:00,95964.189,-0.014811473814776797,exit_short
-1,2025-03-09 10:00:00+00:00,84793.93781999999,2025-03-09 11:00:00+00:00,84971.29086000001,-0.01165788440539819,exit_short
-1,2025-03-09 11:00:00+00:00,84937.30914,2025-03-09 12:00:00+00:00,84575.51172000001,0.020097909226418194,exit_short
-1,2025-03-09 12:00:00+00:00,84541.68828,2025-03-09 13:00:00+00:00,83438.78442000001,0.06402840284116403,exit_short
1,2025-03-13 16:00:00+00:00,80838.06438,2025-03-13 17:00:00+00:00,85785.23151436243,0.30479242895692116,stop_long
1,2025-03-13 17:00:00+00:00,80036.004,2025-03-13 18:00:00+00:00,85780.27593476512,0.3576554930081913,stop_long
-1,2025-03-17 17:00:00+00:00,84153.86586,2025-03-17 18:00:00+00:00,82917.2079817988,0.0722759993235804,stop_short
-1,2025-03-17 18:00:00+00:00,84451.30636,2025-03-17 19:00:00+00:00,82904.8135136703,0.09036121515381235,stop_short
-1,2025-03-17 19:00:00+00:00,84416.51332,2025-03-17 20:00:00+00:00,82905.52395097958,0.08829607781671045,stop_short
1,2025-03-18 06:00:00+00:00,82419.58062000001,2025-03-18 07:00:00+00:00,83872.24182041144,0.0869259762233566,stop_long
1,2025-03-26 10:00:00+00:00,88194.1353,2025-03-26 11:00:00+00:00,87901.9161,-0.017766815866269527,exit_long
1,2025-03-26 11:00:00+00:00,87937.0839,2025-03-26 12:00:00+00:00,87756.54518,-0.011465220996258033,exit_long
1,2025-03-26 12:00:00+00:00,87791.65482000001,2025-03-26 13:00:00+00:00,86776.74118000001,-0.05900239830772555,exit_long
-1,2025-04-06 13:00:00+00:00,82247.64718000001,2025-04-06 14:00:00+00:00,82669.36317237753,-0.026836963903331314,stop_short
1,2025-04-12 12:00:00+00:00,83802.15707999999,2025-04-12 13:00:00+00:00,84393.118,0.034059290487944344,exit_long
1,2025-04-12 13:00:00+00:00,84426.882,2025-04-12 14:00:00+00:00,84764.34374000001,0.01878544373580049,exit_long
1,2025-04-12 14:00:00+00:00,84798.25626,2025-04-12 15:00:00+00:00,84960.5045,0.008366720305104587,exit_long
1,2025-04-12 15:00:00+00:00,84994.4955,2025-04-12 16:00:00+00:00,84605.37554000001,-0.02409089179898693,exit_long
1,2025-04-13 07:00:00+00:00,84388.8744,2025-04-13 08:00:00+00:00,84614.97361999999,0.012196269449470769,exit_long
1,2025-04-13 08:00:00+00:00,84648.82638,2025-04-13 10:00:00+00:00,84632.67008000001,-0.002154313290030745,exit_long
1,2025-04-13 10:00:00+00:00,84666.52992,2025-04-13 11:00:00+00:00,84461.6043,-0.0133019262389533,exit_long
1,2025-04-13 11:00:00+00:00,84495.3957,2025-04-13 12:00:00+00:00,84394.01782,-0.0071990180032969545,exit_long
1,2025-04-13 12:00:00+00:00,84427.78218,2025-04-13 13:00:00+00:00,83552.08624,-0.05306065045111615,exit_long
1,2025-04-14 00:00:00+00:00,84309.85859999999,2025-04-14 01:00:00+00:00,84174.86166,-0.009205999668465656,exit_long
1,2025-04-14 01:00:00+00:00,84208.53834,2025-04-14 02:00:00+00:00,85068.4829,0.04986041364403544,exit_long
1,2025-04-14 23:00:00+00:00,84564.30948,2025-04-15 00:00:00+00:00,84860.62448000001,0.01632009812544483,exit_long
1,2025-04-15 00:00:00+00:00,84894.57552,2025-04-15 01:00:00+00:00,84918.5129,0.00020982977141829938,exit_long
1,2025-04-15 01:00:00+00:00,84952.4871,2025-04-15 02:00:00+00:00,85172.36211999999,0.011741058437828375,exit_long
1,2025-04-15 02:00:00+00:00,85206.43788,2025-04-15 03:00:00+00:00,85350.22654,0.007237664076657539,exit_long
1,2025-04-15 03:00:00+00:00,85384.37346,2025-04-15 04:00:00+00:00,85444.50768000001,0.0023213832205595713,exit_long
1,2025-04-15 04:00:00+00:00,85478.69232,2025-04-15 05:00:00+00:00,85491.69824,-0.000439230289619622,exit_long
1,2025-04-15 14:00:00+00:00,85121.5209,2025-04-15 15:00:00+00:00,84846.32734,-0.017364746417260015,exit_long
1,2025-04-15 15:00:00+00:00,84880.27266,2025-04-15 16:00:00+00:00,84789.23876,-0.006562488664748915,exit_long
1,2025-04-15 16:00:00+00:00,84823.16124,2025-04-15 17:00:00+00:00,84398.71688,-0.026219366986280107,exit_long
1,2025-04-17 12:00:00+00:00,84764.64954,2025-04-17 13:00:00+00:00,84414.01382,-0.021882897994791005,exit_long
1,2025-04-17 13:00:00+00:00,84447.78618,2025-04-17 14:00:00+00:00,83871.87403295816,-0.03529871194339415,stop_long
1,2025-04-17 16:00:00+00:00,84905.9778,2025-04-17 17:00:00+00:00,85058.38492,0.007775052402023188,exit_long
1,2025-04-17 17:00:00+00:00,85092.41507999999,2025-04-17 18:00:00+00:00,84849.5267,-0.015472034691437354,exit_long
1,2025-04-17 18:00:00+00:00,84883.4733,2025-04-17 19:00:00+00:00,84782.44012,-0.0071512868684650375,exit_long
1,2025-04-17 19:00:00+00:00,84816.35987999999,2025-04-17 20:00:00+00:00,85088.9788,0.014871128281484562,exit_long
1,2025-04-17 20:00:00+00:00,85123.0212,2025-04-17 21:00:00+00:00,84998.19696,-0.00853199070241657,exit_long
1,2025-04-17 21:00:00+00:00,85032.20304,2025-04-17 22:00:00+00:00,84671.66228,-0.022400248088973243,exit_long
1,2025-04-17 23:00:00+00:00,84923.4813,2025-04-18 00:00:00+00:00,84758.54490000001,-0.010910883107661262,exit_long
1,2025-04-18 00:00:00+00:00,84792.45509999999,2025-04-18 01:00:00+00:00,84871.92222,0.003485978245722547,exit_long
1,2025-04-18 01:00:00+00:00,84905.87778,2025-04-18 02:00:00+00:00,84848.92682,-0.004553770168160079,exit_long
1,2025-04-18 02:00:00+00:00,84882.87318,2025-04-18 03:00:00+00:00,84779.74066,-0.007274989932380091,exit_long
1,2025-04-19 06:00:00+00:00,84913.9794,2025-04-19 07:00:00+00:00,85169.86262,0.013867202232663434,exit_long
1,2025-04-19 07:00:00+00:00,85203.93737999999,2025-04-19 08:00:00+00:00,85272.84202,0.0028435126661283845,exit_long
1,2025-04-19 08:00:00+00:00,85306.95797999999,2025-04-19 09:00:00+00:00,85298.33692,-0.0017052964145088598,exit_long
1,2025-04-19 09:00:00+00:00,85332.46307999999,2025-04-19 10:00:00+00:00,85213.85381999999,-0.008149832204468313,exit_long
1,2025-04-19 19:00:00+00:00,85071.71093999999,2025-04-19 20:00:00+00:00,85131.07038,0.0022887884200354335,exit_long
1,2025-04-19 20:00:00+00:00,85165.12962,2025-04-19 21:00:00+00:00,85286.53928000001,0.005927897329677357,exit_long
1,2025-04-19 21:00:00+00:00,85320.66072,2025-04-19 22:00:00+00:00,85210.15456,-0.007675932034953213,exit_long
1,2025-04-19 22:00:00+00:00,85244.24544,2025-04-19 23:00:00+00:00,85031.4903,-0.013679149701063611,exit_long
1,2025-04-19 23:00:00+00:00,85065.5097,2025-04-20 01:00:00+00:00,85256.84522,0.010046362989817472,exit_long
1,2025-04-20 01:00:00+00:00,85290.95477999999,2025-04-20 05:00:00+00:00,85032.99,-0.01632263408619215,exit_long
1,2025-04-20 05:00:00+00:00,85067.01,2025-04-20 06:00:00+00:00,84889.71866,-0.011620687173558592,exit_long
-1,2025-04-24 23:00:00+00:00,93926.7109,2025-04-25 00:00:00+00:00,84712.48025106777,0.48930108114305515,stop_short
1,2025-04-29 14:00:00+00:00,95019.0,2025-04-29 15:00:00+00:00,94773.74146,-0.014105763057914484,exit_long
1,2025-04-29 15:00:00+00:00,94811.65853999999,2025-04-29 16:00:00+00:00,94883.31954000001,0.0025791238495099685,exit_long
1,2025-04-29 16:00:00+00:00,94921.28046,2025-04-29 17:00:00+00:00,95184.15936,0.012647205743857843,exit_long
1,2025-04-29 17:00:00+00:00,95222.24063999999,2025-04-29 18:00:00+00:00,95321.13196,0.003992658738932703,exit_long
1,2025-04-29 18:00:00+00:00,95359.26804,2025-04-29 19:00:00+00:00,95245.04718000001,-0.007188975290376333,exit_long
1,2025-04-29 19:00:00+00:00,95283.15282,2025-04-29 20:00:00+00:00,94761.84384,-0.02855577930470089,exit_long
1,2025-04-29 20:00:00+00:00,94799.75616,2025-04-29 21:00:00+00:00,94673.26156,-0.007871673278700838,exit_long
1,2025-04-29 21:00:00+00:00,94711.13844,2025-04-29 22:00:00+00:00,94083.37956,-0.03434071028708426,exit_long
1,2025-04-30 13:00:00+00:00,93012.69882,2025-04-30 14:00:00+00:00,93901.59534535826,0.0465836110894098,stop_long
-1,2025-05-01 09:00:00+00:00,95462.4037,2025-05-01 10:00:00+00:00,94094.81703925505,0.0704295948844279,stop_short
-1,2025-05-01 10:00:00+00:00,96106.37488,2025-05-01 11:00:00+00:00,94091.80487702253,0.10360938467884671,stop_short
1,2025-05-02 09:00:00+00:00,96577.41162,2025-05-02 10:00:00+00:00,96828.93034,0.011821612185551722,exit_long
1,2025-05-02 10:00:00+00:00,96867.66966,2025-05-02 11:00:00+00:00,96847.12670000001,-0.002260362041953533,exit_long
1,2025-05-02 11:00:00+00:00,96885.87329999999,2025-05-02 12:00:00+00:00,97121.87174,0.01097919764573203,exit_long
1,2025-05-02 12:00:00+00:00,97160.72826,2025-05-02 13:00:00+00:00,96710.654,-0.02436132598325218,exit_long
1,2025-05-02 13:00:00+00:00,96749.346,2025-05-02 14:00:00+00:00,97684.25924,0.04711625631867291,exit_long
1,2025-05-06 11:00:00+00:00,93796.2555,2025-05-06 12:00:00+00:00,94900.6189444907,0.05767033755258532,stop_long
1,2025-05-06 13:00:00+00:00,93581.61257999999,2025-05-06 14:00:00+00:00,94893.78639618841,0.06890852773383721,stop_long
-1,2025-05-06 18:00:00+00:00,95010.994,2025-05-06 19:00:00+00:00,94374.8222727559,0.03227884810278387,stop_short
1,2025-05-10 03:00:00+00:00,103203.43656,2025-05-10 04:00:00+00:00,103102.27541999999,-0.006101054818130906,exit_long
1,2025-05-10 04:00:00+00:00,103143.52458,2025-05-10 05:00:00+00:00,103302.43538000001,0.006503382284399166,exit_long
1,2025-05-10 05:00:00+00:00,103343.76462,2025-05-10 06:00:00+00:00,103884.81888,0.02497740228399299,exit_long
1,2025-05-10 18:00:00+00:00,103219.43976,2025-05-10 19:00:00+00:00,103120.57176,-0.005989214135916158,exit_long
1,2025-05-10 19:00:00+00:00,103161.82823999999,2025-05-10 20:00:00+00:00,103131.56956,-0.0026665637724832382,exit_long
1,2025-05-10 20:00:00+00:00,103172.83043999999,2025-05-10 21:00:00+00:00,103685.35878000001,0.02363833863112242,exit_long
1,2025-05-10 21:00:00+00:00,103726.84122,2025-05-10 22:00:00+00:00,103518.2922,-0.011252799137962885,exit_long
1,2025-05-10 22:00:00+00:00,103559.7078,2025-05-10 23:00:00+00:00,104761.34354,0.056816566748172974,exit_long
-1,2025-05-13 09:00:00+00:00,103384.61894,2025-05-13 10:00:00+00:00,96712.09616651326,0.3215038432747517,stop_short
-1,2025-05-13 10:00:00+00:00,103494.89688000001,2025-05-13 11:00:00+00:00,96695.36299090518,0.32729609469048215,stop_short
-1,2025-05-13 11:00:00+00:00,103662.7633,2025-05-13 12:00:00+00:00,96696.10258269767,0.3348252271657482,stop_short
-1,2025-05-13 19:00:00+00:00,104730.34974,2025-05-13 20:00:00+00:00,99605.2757612926,0.24347950271486402,stop_short
1,2025-05-23 04:00:00+00:00,110812.95816,2025-05-23 05:00:00+00:00,110789.03776,-0.002279314206441908,exit_long
1,2025-05-23 05:00:00+00:00,110833.36223999999,2025-05-23 06:00:00+00:00,110457.90400000001,-0.018137961296660655,exit_long
1,2025-05-23 06:00:00+00:00,110502.09599999999,2025-05-23 07:00:00+00:00,110651.26531999999,0.005549614957529897,exit_long
1,2025-05-23 08:00:00+00:00,110902.27602,2025-05-23 09:00:00+00:00,111256.14431999999,0.014754059407048197,exit_long
1,2025-05-23 09:00:00+00:00,111300.65568,2025-05-23 11:00:00+00:00,109004.69470000001,-0.10434229354592016,exit_long
1,2025-05-26 18:00:00+00:00,109066.3089,2025-05-26 19:00:00+00:00,109055.98444,-0.0016733111491592549,exit_long
1,2025-05-26 19:00:00+00:00,109099.61556,2025-05-26 20:00:00+00:00,109546.18638000001,0.019266195857235345,exit_long
1,2025-05-26 20:00:00+00:00,109590.01362,2025-05-26 22:00:00+00:00,109121.47134,-0.022577051819002873,exit_long
1,2025-05-26 22:00:00+00:00,109165.12866,2025-05-27 00:00:00+00:00,109098.176,-0.004266577249614326,exit_long
1,2025-05-27 00:00:00+00:00,109141.824,2025-05-27 01:00:00+00:00,107589.15812818403,-0.07233065435922896,stop_long
-1,2025-05-30 13:00:00+00:00,105425.71064,2025-05-30 14:00:00+00:00,105335.86296,0.003061184461293864,exit_short
-1,2025-05-30 14:00:00+00:00,105293.73704,2025-05-30 15:00:00+00:00,105521.09999999999,-0.011996604166191345,exit_short
-1,2025-05-30 15:00:00+00:00,105478.90000000001,2025-05-30 16:00:00+00:00,103896.17507999999,0.07382566484861058,exit_short
1,2025-06-02 11:00:00+00:00,104025.20087999999,2025-06-02 12:00:00+00:00,108140.47639645006,0.19660185386026388,stop_long
1,2025-06-02 13:00:00+00:00,103793.35452000001,2025-06-02 14:00:00+00:00,108040.05516791868,0.203374785522534,stop_long
1,2025-06-04 20:00:00+00:00,104593.21446,2025-06-04 21:00:00+00:00,105982.79941786962,0.0652280644324707,stop_long
-1,2025-06-05 06:00:00+00:00,104380.91964000001,2025-06-05 07:00:00+00:00,104482.09224,-0.006046316757359753,exit_short
-1,2025-06-05 07:00:00+00:00,104440.30776,2025-06-05 08:00:00+00:00,104656.12703999999,-0.01153218326471906,exit_short
-1,2025-06-05 08:00:00+00:00,104614.27296,2025-06-05 09:00:00+00:00,104869.76976,-0.0134113738771422,exit_short
-1,2025-06-05 10:00:00+00:00,104583.27916,2025-06-05 11:00:00+00:00,104792.65434,-0.011209973950026418,exit_short
-1,2025-06-05 13:00:00+00:00,104448.00622,2025-06-05 14:00:00+00:00,104611.01802,-0.00900349026752382,exit_short
1,2025-06-05 16:00:00+00:00,103253.6466,2025-06-05 17:00:00+00:00,105475.41328892,0.10638780740824724,stop_long
1,2025-06-05 17:00:00+00:00,103220.64,2025-06-05 18:00:00+00:00,105463.78685814,0.10745786426726267,stop_long
1,2025-06-05 18:00:00+00:00,102985.29294,2025-06-05 19:00:00+00:00,105412.65609813,0.11664999046146325,stop_long
1,2025-06-08 15:00:00+00:00,105942.6843,2025-06-08 16:00:00+00:00,106114.07294,0.00688874350939986,exit_long
1,2025-06-08 16:00:00+00:00,106156.52706000001,2025-06-08 17:00:00+00:00,106007.69421999999,-0.00821006542517619,exit_long
1,2025-06-08 17:00:00+00:00,106050.10578,2025-06-08 18:00:00+00:00,106220.05174000001,0.006812531376091375,exit_long
1,2025-06-08 18:00:00+00:00,106262.54826,2025-06-08 19:00:00+00:00,106218.55204000001,-0.0032701658637217003,exit_long
1,2025-06-09 08:00:00+00:00,105899.97576,2025-06-09 09:00:00+00:00,106563.58301999999,0.030131794707107196,exit_long
1,2025-06-11 14:00:00+00:00,109851.36588,2025-06-11 15:00:00+00:00,109675.66048,-0.009197415352665238,exit_long
1,2025-06-11 15:00:00+00:00,109719.53952,2025-06-11 16:00:00+00:00,109384.71868,-0.01645803158966814,exit_long
1,2025-06-11 16:00:00+00:00,109428.48132,2025-06-11 17:00:00+00:00,108910.2136,-0.02488065944753639,exit_long
1,2025-06-11 17:00:00+00:00,108953.7864,2025-06-11 18:00:00+00:00,108732.34918,-0.01136197909758887,exit_long
-1,2025-06-19 16:00:00+00:00,103930.10982,2025-06-19 17:00:00+00:00,104504.8968,-0.028852572531458738,exit_short
-1,2025-06-19 17:00:00+00:00,104463.1032,2025-06-19 18:00:00+00:00,104379.3717,0.002807706904881341,exit_short
-1,2025-06-19 18:00:00+00:00,104337.6283,2025-06-19 19:00:00+00:00,104230.94202,0.00391255056005497,exit_short
-1,2025-06-19 19:00:00+00:00,104189.25798000001,2025-06-19 20:00:00+00:00,104246.54514,-0.003949187445551696,exit_short
-1,2025-06-19 20:00:00+00:00,104204.85485999999,2025-06-19 21:00:00+00:00,104309.65776,-0.006228695646705385,exit_short
-1,2025-06-20 04:00:00+00:00,104187.6583,2025-06-20 05:00:00+00:00,104570.70996000001,-0.019582775189026968,exit_short
-1,2025-06-21 18:00:00+00:00,102592.4774,2025-06-21 19:00:00+00:00,102221.24016,0.01689280998998481,exit_short
1,2025-06-26 02:00:00+00:00,107897.17512,2025-06-26 03:00:00+00:00,107785.13866,-0.006391816184038155,exit_long
1,2025-06-26 04:00:00+00:00,107801.45598,2025-06-26 05:00:00+00:00,107552.18526,-0.012761565552799524,exit_long
1,2025-06-26 05:00:00+00:00,107595.21474,2025-06-26 06:00:00+00:00,107679.25984,0.0027056151429733655,exit_long
1,2025-06-26 06:00:00+00:00,107722.34016,2025-06-26 07:00:00+00:00,107750.14566,9.06097267608626e-05,exit_long
1,2025-06-26 07:00:00+00:00,107793.25434,2025-06-26 08:00:00+00:00,107674.76074000001,-0.006696336515930587,exit_long
1,2025-06-26 08:00:00+00:00,107717.83926,2025-06-26 09:00:00+00:00,107242.0473,-0.023285105088840588,exit_long
1,2025-06-26 09:00:00+00:00,107284.9527,2025-06-26 10:00:00+00:00,107307.63418000001,-0.0001429328424351424,exit_long
1,2025-06-26 10:00:00+00:00,107350.56582,2025-06-26 11:00:00+00:00,107245.34664,-0.006100727778949309,exit_long
1,2025-06-26 11:00:00+00:00,107288.25336,2025-06-26 12:00:00+00:00,107042.68718000001,-0.012644224894593548,exit_long
1,2025-06-26 12:00:00+00:00,107085.51282,2025-06-26 13:00:00+00:00,106884.71878000001,-0.010575406379082669,exit_long
1,2025-06-26 13:00:00+00:00,106927.48122,2025-06-26 15:00:00+00:00,107229.74976,0.012934277575382907,exit_long
1,2025-06-26 15:00:00+00:00,107272.65023999999,2025-06-26 16:00:00+00:00,107128.0701,-0.007938909669730508,exit_long
1,2025-06-26 16:00:00+00:00,107170.9299,2025-06-26 17:00:00+00:00,107120.17168000001,-0.0035680964626951884,exit_long
1,2025-06-26 17:00:00+00:00,107163.02832,2025-06-26 19:00:00+00:00,107455.90452,0.012464983371197754,exit_long
1,2025-06-26 19:00:00+00:00,107498.89547999999,2025-06-26 20:00:00+00:00,107702.9551,0.00829124263504547,exit_long
1,2025-06-26 20:00:00+00:00,107746.0449,2025-06-26 21:00:00+00:00,106945.40664,-0.038353951253759316,exit_long
1,2025-06-26 21:00:00+00:00,106988.19336,2025-06-26 22:00:00+00:00,106905.51462,-0.005063918877562539,exit_long
1,2025-06-26 23:00:00+00:00,106926.68106,2025-06-27 00:00:00+00:00,106601.57542,-0.016402269292244358,exit_long
1,2025-06-27 00:00:00+00:00,106644.22458,2025-06-27 01:00:00+00:00,107049.48582,0.01780061825176464,exit_long
1,2025-06-27 04:00:00+00:00,107470.38978,2025-06-27 05:00:00+00:00,107179.05990000001,-0.014753960332532732,exit_long
1,2025-06-27 05:00:00+00:00,107221.94009999999,2025-06-27 06:00:00+00:00,107198.75596,-0.0022811285441382144,exit_long
1,2025-06-27 06:00:00+00:00,107241.64404,2025-06-27 07:00:00+00:00,106799.33586,-0.02182203465637922,exit_long
1,2025-06-28 11:00:00+00:00,107341.46399999999,2025-06-28 12:00:00+00:00,107268.64198000001,-0.0045920731694127906,exit_long
1,2025-06-28 12:00:00+00:00,107311.55802,2025-06-28 13:00:00+00:00,107033.68898,-0.01414683653498923,exit_long
1,2025-06-28 14:00:00+00:00,107179.33158,2025-06-28 15:00:00+00:00,107379.91971999999,0.008157594278812564,exit_long
1,2025-06-28 15:00:00+00:00,107422.88028,2025-06-28 16:00:00+00:00,107228.55,-0.010245106568240802,exit_long
1,2025-06-28 16:00:00+00:00,107271.45,2025-06-28 17:00:00+00:00,107399.0159,0.004745939017324808,exit_long
1,2025-06-28 17:00:00+00:00,107441.9841,2025-06-28 18:00:00+00:00,107258.64398000001,-0.009732052043517384,exit_long
1,2025-06-28 18:00:00+00:00,107301.55602,2025-06-28 19:00:00+00:00,107140.16768000001,-0.008720316852157723,exit_long
1,2025-06-28 19:00:00+00:00,107183.03232,2025-06-28 20:00:00+00:00,107088.87794,-0.0055922241217663225,exit_long
1,2025-06-28 20:00:00+00:00,107131.72206,2025-06-28 21:00:00+00:00,107243.34704000001,0.004009707164862491,exit_long
1,2025-06-28 21:00:00+00:00,107286.25296,2025-06-28 22:00:00+00:00,107290.5376,-0.0010003173807554124,exit_long
1,2025-06-28 22:00:00+00:00,107333.4624,2025-06-29 00:00:00+00:00,107393.0171,0.001574283931047086,exit_long
1,2025-06-29 00:00:00+00:00,107435.9829,2025-06-29 03:00:00+00:00,107135.66858000001,-0.015176430982137475,exit_long
1,2025-06-29 03:00:00+00:00,107178.53142,2025-06-29 04:00:00+00:00,107192.35724000001,-0.0005550098225439578,exit_long
1,2025-06-29 04:00:00+00:00,107235.24276,2025-06-29 05:00:00+00:00,107234.5488,-0.0012323568997527582,exit_long
1,2025-06-29 05:00:00+00:00,107277.4512,2025-06-29 06:00:00+00:00,107298.73596,-0.00020795741500570075,exit_long
1,2025-06-29 06:00:00+00:00,107341.66403999999,2025-06-29 07:00:00+00:00,107328.53,-0.0018117866774962428,exit_long
1,2025-06-29 07:00:00+00:00,107371.47,2025-06-29 08:00:00+00:00,107623.77094,0.010548974844062439,exit_long
1,2025-06-29 08:00:00+00:00,107666.82906,2025-06-29 09:00:00+00:00,107816.53238,0.005752156077549877,exit_long
